0,4,1030,0,583,1,4,981,604,1304,2,4,804,1432,1227,3,6,1839,1358,899,4,7,3144,740,4739,5,3,446,5272,43420,6,5,43512,8826,8115,7,5,1393,19602,537,8,5,1569,489,1577,9,5,1599,1549,1626,10,7,3276,1591,1236,11,7,2646,1558,1481,12,9,5331,1222,1577,13,9,5385,1549,949,14,10,6843,965,484,15,10,6350,535,9529,16,2,377,7972,0,17,0,0,0,0,18,0,0,0,0,19,0,0,0,0,20,0,0,0,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,3,638,0,583,1,3,603,604,1364,2,3,466,1605,1202,3,5,1286,1114,628,4,4,760,694,548,5,4,1012,440,440,6,4,760,548,899,7,5,1579,740,998,8,6,2316,979,583,9,6,2225,604,2229,10,5,1579,2205,1362,11,7,2848,1543,1543,12,7,3179,1362,998,13,8,4246,979,583,14,8,4113,604,6047,15,2,377,5375,0,16,0,0,0,0,17,0,0,0,0,18,0,0,0,0,19,0,0,0,0,20,0,0,0,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,4,1030,0,583,1,4,981,604,1577,2,4,999,1549,998,3,5,1648,979,583,4,5,1571,604,2858,5,3,446,3177,3296,6,5,1648,2872,4367,7,4,969,4406,1606,8,6,2344,1649,874,9,7,3158,884,943,10,8,4287,894,998,11,9,5596,979,598,12,9,5504,610,575,13,9,5435,584,569,14,9,5435,569,8095,15,2,377,7115,0,16,0,0,0,0,17,0,0,0,0,18,0,0,0,0,19,0,0,0,0,20,0,0,0,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,3,590,0,598,1,3,570,610,575,2,3,555,584,484,3,3,470,535,1543,4,3,569,1362,998,5,4,976,979,583,6,4,927,604,1713,7,2,329,1569,0,8,0,0,0,0,9,0,0,0,0,10,0,0,0,0,11,0,0,0,0,12,0,0,0,0,13,0,0,0,0,14,0,0,0,0,15,0,0,0,0,16,0,0,0,0,17,0,0,0,0,18,0,0,0,0,19,0,0,0,0,20,0,0,0,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,3,638,0,583,1,3,603,604,569,2,3,603,569,1320,3,3,446,1597,1554,4,5,1646,1214,583,5,5,1569,604,1577,6,5,1599,1549,1626,7,5,1646,1591,3200,8,7,3208,3260,5723,9,3,603,5510,5441,10,7,3157,5717,1577,11,5,1599,1549,1626,12,5,1646,1591,4935,13,9,4943,5460,443,14,9,4943,443,3141,15,5,1599,2831,4923,16,11,7937,5353,443,17,11,7937,443,1541,18,11,8561,1351,823,19,12,9737,929,13949,20,2,377,11859,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,3,638,0,1334,1,3,446,1674,1554,2,5,1646,1214,598,3,5,1602,610,575,4,5,1569,584,1131,5,6,1153,1855,1434,6,3,446,1061,6258,7,10,6350,5527,433,8,10,6292,439,795,9,9,4954,775,537,10,9,5322,489,1577,11,9,5376,1549,949,12,10,6834,965,9212,13,2,377,8382,0,14,0,0,0,0,15,0,0,0,0,16,0,0,0,0,17,0,0,0,0,18,0,0,0,0,19,0,0,0,0,20,0,0,0,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,3,638,0,598,1,3,618,610,575,2,3,603,584,1320,3,3,446,1597,700,4,4,792,609,2333,5,7,3253,2020,598,6,7,3185,610,575,7,7,3134,584,1577,8,7,3176,1549,1626,9,7,3253,1591,3200,10,9,5403,3260,575,11,9,5334,584,1577,12,9,5388,1549,3256,13,7,3253,3191,5349,14,11,8472,5496,1222,15,11,7519,1481,899,16,12,10408,740,823,17,13,11682,929,533,18,13,12420,479,569,19,13,12420,569,9914,20,6,1801,10361,2317,21,7,3176,1986,4384,22,8,4199,4433,598,23,8,4123,610,575,24,8,4066,584,569,25,8,4066,569,2229,26,7,3132,2205,3418,27,7,3253,3329,5556,28,9,5359,5796,590,29,9,5359,0,0
0,3,518,0,1297,1,3,451,1412,670,2,4,760,665,679,3,5,1235,674,696,4,6,1802,635,1447,5,6,2241,1266,949,6,7,3101,965,4729,7,2,377,4137,0,8,0,0,0,0,9,0,0,0,0,10,0,0,0,0,11,0,0,0,0,12,0,0,0,0,13,0,0,0,0,14,0,0,0,0,15,0,0,0,0,16,0,0,0,0,17,0,0,0,0,18,0,0,0,0,19,0,0,0,0,20,0,0,0,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,4,1102,0,583,1,4,1053,604,1364,2,4,858,1605,676,3,5,1308,686,899,4,6,2325,740,998,5,7,3304,979,583,6,7,3185,604,569,7,7,3185,569,4960,8,2,356,4263,1834,9,4,1102,1948,583,10,4,1053,604,3224,11,4,858,3639,2232,12,7,3304,1844,11644,13,6,2362,11512,11253,14,7,3185,11630,11605,15,6,2353,11249,949,16,7,3213,965,484,17,7,2924,535,5087,18,2,377,3998,0,19,0,0,0,0,20,0,0,0,0,21,0,0,0,0,22,0,0,0,0,23,0,0,0,0,24,0,0,0,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
0,4,1102,0,583,1,4,1053,604,1364,2,4,858,1605,676,3,5,1308,686,899,4,6,2325,740,998,5,7,3304,979,583,6,7,3185,604,4960,7,2,356,4263,2551,8,5,1741,2802,585,9,5,1653,609,1577,10,5,1683,1549,998,11,6,2420,979,598,12,6,2368,610,5704,13,4,858,5900,4008,14,5,1308,4266,899,15,6,2325,740,11488,16,7,3304,11503,13843,17,7,3321,13804,5621,18,5,1653,5597,5413,19,7,3185,5605,569,20,7,3185,569,2229,21,6,2325,2205,998,22,7,3304,979,583,23,7,3185,604,5093,24,2,377,4277,0,25,0,0,0,0,26,0,0,0,0,27,0,0,0,0,28,0,0,0,0,29,0,0,0,0
